,alignment,decay_a,decay_b,decay_c,full path,height,jaw,position,spike,collimator_type,beam_type,beam_state
88,1541554058_TCSG.E5L7.B2_Align_features,222.33906565692882,0.2815105804368481,11.822229528434498,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541554058_TCSG.E5L7.B2_Align_features,271.81294392523364,1,4.1885856466531965,1,TCSG,ION,COLLISION
89,1541553027_TCP.C6R7.B2_Align_features,6.146289720216048,0.5134297767722044,5.808408264992733,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553027_TCP.C6R7.B2_Align_features,5.353878504672896,0,4.079443599574551,1,TCP,ION,COLLISION
90,1541542908_TCSG.B4L7.B1_Align_features,95.3476279418499,1.1224535248188872,17.52161533656981,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542908_TCSG.B4L7.B1_Align_features,104.49874468085106,1,0.9784608772767326,1,TCSG,ION,COLLISION
91,1541543983_TCSG.A4R7.B1_Align_features,37.16590919196016,2.8916133132413413,8.978808163545132,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543983_TCSG.A4R7.B1_Align_features,35.776295454545455,0,3.242461527491521,1,TCSG,ION,COLLISION
92,1541543594_TCSG.D4L7.B1_Align_features,36.866696508453046,0.14618620733621854,8.441538210224923,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543594_TCSG.D4L7.B1_Align_features,46.578752941176475,0,4.476694083862708,1,TCSG,ION,COLLISION
93,1541552798_TCP.C6R7.B2_Align_features,7.253302835526007,0.3710919412867711,3.9955524545328234,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552798_TCP.C6R7.B2_Align_features,9.89946590909091,0,4.315144785327748,1,TCP,ION,COLLISION
94,1541542516_TCLA.B6R7.B1_Align_features,158.92531284970158,73.74294585663985,84.70068715029831,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542516_TCLA.B6R7.B1_Align_features,195.82575641025642,0,4.473756859480174,1,TCLA,ION,COLLISION
95,1541542516_TCLA.B6R7.B1_Align_features,158.92531284970158,73.74294585663985,84.70068715029831,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542516_TCLA.B6R7.B1_Align_features,195.82575641025642,1,2.9061806370638923,1,TCLA,ION,COLLISION
96,1541543955_TCP.B6L7.B1_Align_features,159.39989268750912,0.31629021501467197,3.868877657563148,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543955_TCP.B6L7.B1_Align_features,179.35132608695648,1,0.9877640137098932,1,TCP,ION,COLLISION
97,1541543613_TCP.D6L7.B1_Align_features,4.013012082652292,0.060829828797826974,3.4068500866918443,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543613_TCP.D6L7.B1_Align_features,6.541281249999997,1,3.117960853734649,1,TCP,ION,COLLISION
98,1541543315_TCP.D6L7.B1_Align_features,7.928345682085387,1.0749557682127575,1.1051368598317608,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543315_TCP.D6L7.B1_Align_features,8.5954,0,4.626651589412705,1,TCP,ION,COLLISION
99,1541542743_TCP.C6L7.B1_Align_features,17.723859375000032,147.13666071660953,4.177140624999995,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542743_TCP.C6L7.B1_Align_features,17.15291150442478,1,2.2663575964102085,0,TCP,ION,COLLISION
100,1541523644_TCSG.A4R7.B1_Align_features,22.768170435451847,1.883328332050446,4.184826396327543,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523644_TCSG.A4R7.B1_Align_features,22.270387755102046,0,5.378671475015347,1,TCSG,ION,COLLISION
101,1541553855_TCSG.A6R7.B2_Align_features,-55085.897020773045,-2.4193147252837046e-06,55145.576588646814,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553855_TCSG.A6R7.B2_Align_features,58.45583168316833,0,4.708636665091519,0,TCSG,ION,COLLISION
102,1541544351_TCSG.E5R7.B1_Align_features,7.154920819141848,2.1430578468225647,2.063944923380161,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544351_TCSG.E5R7.B1_Align_features,7.103688172043011,1,4.403935666003808,1,TCSG,ION,COLLISION
103,1541552963_TCP.C6R7.B2_Align_features,35.44982367522006,0.1246095943081055,23.247006049950127,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552963_TCP.C6R7.B2_Align_features,81.00962886597938,1,3.734957251166034,1,TCP,ION,COLLISION
104,1541543995_TCSG.A4R7.B1_Align_features,22.85499905287828,2.712757004182456,8.264307952380715,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543995_TCSG.A4R7.B1_Align_features,23.870495049504946,0,3.22338822438863,1,TCSG,ION,COLLISION
105,1541544491_TCSG.A6L7.B1_Align_features,-77.2971055768039,94.1623842050579,261.7361055768044,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544491_TCSG.A6L7.B1_Align_features,150.08485849056606,0,6.907412130115974,1,TCSG,ION,COLLISION
106,1541544491_TCSG.A6L7.B1_Align_features,-77.2971055768039,94.1623842050579,261.7361055768044,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544491_TCSG.A6L7.B1_Align_features,150.08485849056606,1,6.072679546416159,1,TCSG,ION,COLLISION
107,1541544305_TCSG.E5R7.B1_Align_features,6.9163232479719055,29.38913700463691,4.124676752450141,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544305_TCSG.E5R7.B1_Align_features,6.085423076923077,0,6.539678902524455,0,TCSG,ION,COLLISION
108,1541544305_TCSG.E5R7.B1_Align_features,6.9163232479719055,29.38913700463691,4.124676752450141,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544305_TCSG.E5R7.B1_Align_features,6.085423076923077,1,6.208555920118152,0,TCSG,ION,COLLISION
109,1541543077_TCLA.A7R7.B1_Align_features,1022.70876408425,373.85960057741465,45.011233914653985,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543077_TCLA.A7R7.B1_Align_features,1047.2844457831322,1,4.288716529583423,1,TCLA,ION,COLLISION
110,1541544539_TCP.B6L7.B1_Align_features,141.46178884191892,0.2997918848049064,31.460018178840567,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544539_TCP.B6L7.B1_Align_features,203.4690348837209,1,0.5153551375877703,1,TCP,ION,COLLISION
111,1541553678_TCSG.A4R7.B2_Align_features,10.912766572387163,0.07761865126765068,2.362864637550264,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553678_TCSG.A4R7.B2_Align_features,10.431489583333333,0,4.9406842008180885,1,TCSG,ION,COLLISION
112,1541542846_TCP.C6L7.B1_Align_features,44.63589283340849,617.5411428429694,15.818107161000436,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542846_TCP.C6L7.B1_Align_features,50.53403225806451,1,2.1575724317825182,0,TCP,ION,COLLISION
113,1541523451_TCSG.B4L7.B1_Align_features,122.47976138874422,39.415087682231004,11.098238660726604,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523451_TCSG.B4L7.B1_Align_features,113.2932359550562,0,6.9809420282628425,1,TCSG,ION,COLLISION
114,1541553230_TCP.D6R7.B2_Align_features,5.889161371378723,0.10465466102761012,1.4195042971060434,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553230_TCP.D6R7.B2_Align_features,7.1196153846153845,0,7.317150261099763,0,TCP,ION,COLLISION
115,1541553617_TCSG.B5L7.B2_Align_features,53.68446131549882,1.0355570975367354,4.6755628551932125,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553617_TCSG.B5L7.B2_Align_features,56.6153950617284,1,4.480869112440236,1,TCSG,ION,COLLISION
116,1541543713_TCP.B6L7.B1_Align_features,2.7775919538073714,23.24274679145428,7.539408046192647,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543713_TCP.B6L7.B1_Align_features,2.9563333333333333,0,5.5185945983357065,0,TCP,ION,COLLISION
117,1541543713_TCP.B6L7.B1_Align_features,2.7775919538073714,23.24274679145428,7.539408046192647,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543713_TCP.B6L7.B1_Align_features,2.9563333333333333,1,1.6749041971602536,0,TCP,ION,COLLISION
118,1541523613_TCSG.B5R7.B1_Align_features,70.77963675339687,0.4665944391428467,3.6426007456887217,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523613_TCSG.B5R7.B1_Align_features,66.59668749999999,0,3.4814180986255385,1,TCSG,ION,COLLISION
119,1541522093_TCP.C6L7.B1_Align_features,35.90714440220723,1.0589798497400276,1.9402128615867948,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541522093_TCP.C6L7.B1_Align_features,38.4583164556962,0,6.472717295347555,1,TCP,ION,COLLISION
120,1541543990_TCSG.A4R7.B1_Align_features,17.681866258004238,1.534836561397625,7.12849721342664,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543990_TCSG.A4R7.B1_Align_features,17.227710843373494,1,3.6620741957551295,1,TCSG,ION,COLLISION
121,1541543700_TCP.D6L7.B1_Align_features,12.684781136109502,0.12758666234571311,2.731686422558663,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543700_TCP.D6L7.B1_Align_features,16.574962499999998,1,3.042526316950746,1,TCP,ION,COLLISION
122,1541553691_TCP.B6R7.B2_Align_features,8.842373742943556,0.0774545372347126,4.126459692130712,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553691_TCP.B6R7.B2_Align_features,18.0814358974359,0,1.777758092446861,1,TCP,ION,COLLISION
123,1541543026_TCLA.A7R7.B1_Align_features,14.853177025025614,1.0787704757858,4.964217322787931,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543026_TCLA.A7R7.B1_Align_features,14.872166666666667,0,4.7037536130914965,1,TCLA,ION,COLLISION
124,1541543026_TCLA.A7R7.B1_Align_features,14.853177025025614,1.0787704757858,4.964217322787931,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543026_TCLA.A7R7.B1_Align_features,14.872166666666667,1,6.640593336129173,1,TCLA,ION,COLLISION
125,1541523692_TCP.B6L7.B1_Align_features,270.9761746299867,0.2468179832210741,14.718192796158496,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523692_TCP.B6L7.B1_Align_features,275.9194268292683,0,3.6289590938472163,1,TCP,ION,COLLISION
126,1541542862_TCSG.B4L7.B1_Align_features,49.49895350346616,0.14511448916474673,10.496416025856727,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542862_TCSG.B4L7.B1_Align_features,58.31829347826088,0,8.994313448813042,1,TCSG,ION,COLLISION
127,1541542862_TCSG.B4L7.B1_Align_features,49.49895350346616,0.14511448916474673,10.496416025856727,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542862_TCSG.B4L7.B1_Align_features,58.31829347826088,1,2.8224832998367284,1,TCSG,ION,COLLISION
128,1541552887_TCP.C6R7.B2_Align_features,68.97057902207096,0.1037584286738936,13.7062451934729,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552887_TCP.C6R7.B2_Align_features,75.91389655172414,0,4.188228762229873,1,TCP,ION,COLLISION
129,1541552670_TCP.C6R7.B2_Align_features,7.765852631463817,34.31590833107667,4.180147368395428,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552670_TCP.C6R7.B2_Align_features,6.21801219512195,0,5.729351899846926,0,TCP,ION,COLLISION
130,1541552706_TCP.C6R7.B2_Align_features,6.587255785529545,0.038439677998219436,4.89604488516007,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552706_TCP.C6R7.B2_Align_features,9.17405617977528,0,4.387668227097962,1,TCP,ION,COLLISION
131,1541542713_TCP.C6L7.B1_Align_features,1.6345558842601418,0.3272436606318793,1.3058198246431871,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542713_TCP.C6L7.B1_Align_features,2.091147058823529,0,6.09196921915064,0,TCP,ION,COLLISION
132,1541542713_TCP.C6L7.B1_Align_features,1.6345558842601418,0.3272436606318793,1.3058198246431871,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542713_TCP.C6L7.B1_Align_features,2.091147058823529,1,2.3570119002666168,0,TCP,ION,COLLISION
133,1541554005_TCP.B6R7.B2_Align_features,27.37619159057569,0.11828497437636287,6.031780870042062,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541554005_TCP.B6R7.B2_Align_features,43.44822727272727,0,1.5207328260690016,1,TCP,ION,COLLISION
134,1541523574_TCP.B6L7.B1_Align_features,54.056415762215,1.0821560724161197,6.61746450042197,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523574_TCP.B6L7.B1_Align_features,54.40725925925927,1,1.3098609747022496,1,TCP,ION,COLLISION
135,1541553306_TCLA.A6L7.B2_Align_features,9.637129411799997,46.634607367425716,2.85187058822773,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553306_TCLA.A6L7.B2_Align_features,11.495184782608694,0,7.693435224151808,1,TCLA,ION,COLLISION
136,1541543358_TCLA.A6R7.B1_Align_features,21.0272838908822,317.30859632182177,8.475716112361377,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543358_TCLA.A6R7.B1_Align_features,19.840239583333336,0,11.219589962456856,0,TCLA,ION,COLLISION
137,1541543536_TCLA.A6R7.B1_Align_features,150.256545630987,0.22501804101522552,14.752807373633257,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541543536_TCLA.A6R7.B1_Align_features,173.2289340659341,0,7.308761461257608,1,TCLA,ION,COLLISION
138,1541542461_TCLA.B6R7.B1_Align_features,728.2942743898124,338.0962747485645,74.80272561018751,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542461_TCLA.B6R7.B1_Align_features,774.9030930232558,0,4.6146625873378175,1,TCLA,ION,COLLISION
139,1541542461_TCLA.B6R7.B1_Align_features,728.2942743898124,338.0962747485645,74.80272561018751,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542461_TCLA.B6R7.B1_Align_features,774.9030930232558,1,2.9766335009927136,1,TCLA,ION,COLLISION
140,1541523859_TCSG.E5R7.B1_Align_features,278.4241036047755,2087.083417575509,42.669896395223866,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523859_TCSG.E5R7.B1_Align_features,213.41174647887328,1,2.831101499573877,0,TCSG,ION,COLLISION
141,1541544331_TCSG.E5R7.B1_Align_features,13.982824605016134,2.054029660859756,1.7222826635963668,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544331_TCSG.E5R7.B1_Align_features,13.374312499999998,1,4.817839394011687,1,TCSG,ION,COLLISION
142,1541523482_TCP.D6L7.B1_Align_features,7.5989952596195485,0.6707376628133307,0.7590814640985143,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523482_TCP.D6L7.B1_Align_features,8.196917525773195,0,4.777520662980511,1,TCP,ION,COLLISION
143,1541542774_TCSG.6R7.B1_Align_features,21.33980175129889,0.5656893819640689,4.333060705929142,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542774_TCSG.6R7.B1_Align_features,23.718463917525767,0,5.608691750675679,1,TCSG,ION,COLLISION
144,1541542774_TCSG.6R7.B1_Align_features,21.33980175129889,0.5656893819640689,4.333060705929142,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542774_TCSG.6R7.B1_Align_features,23.718463917525767,1,6.288533175000005,1,TCSG,ION,COLLISION
145,1541553192_TCP.C6R7.B2_Align_features,30.000229885057895,516.1433388546294,13.620770114942575,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553192_TCP.C6R7.B2_Align_features,35.301033333333336,1,3.626172088510713,0,TCP,ION,COLLISION
146,1541554077_TCP.B6R7.B2_Align_features,8.265674893414005,0.4725834721244361,3.5026192447439617,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541554077_TCP.B6R7.B2_Align_features,9.4495243902439,0,1.4993140538708467,1,TCP,ION,COLLISION
147,1541544377_TCSG.D5R7.B1_Align_features,9.974269685599001,125.06618482607986,3.7817303143939816,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544377_TCSG.D5R7.B1_Align_features,10.872965909090908,0,6.796165658295755,0,TCSG,ION,COLLISION
148,1541544377_TCSG.D5R7.B1_Align_features,9.974269685599001,125.06618482607986,3.7817303143939816,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544377_TCSG.D5R7.B1_Align_features,10.872965909090908,1,5.818180844053196,0,TCSG,ION,COLLISION
149,1541544318_TCSG.E5R7.B1_Align_features,12.395220711868275,3.6038285141818984,3.1698729905710183,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544318_TCSG.E5R7.B1_Align_features,13.437472527472528,0,6.225112069238468,1,TCSG,ION,COLLISION
150,1541542996_TCP.C6L7.B1_Align_features,100.38303615663143,81.75039526978702,28.66996385991057,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542996_TCP.C6L7.B1_Align_features,118.68540425531914,0,5.7112211429537245,1,TCP,ION,COLLISION
151,1541553324_TCLA.A6L7.B2_Align_features,11.713267283777746,0.6413602367668744,4.044195701036234,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553324_TCLA.A6L7.B2_Align_features,10.979426966292136,1,5.481572597208163,1,TCLA,ION,COLLISION
152,1541542035_TCP.C6L7.B1_Align_features,1.212628972485835,0.5665527847641174,1.5878708281299283,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542035_TCP.C6L7.B1_Align_features,2.1154431818181822,0,6.563371599203963,0,TCP,ION,COLLISION
153,1541553282_TCLA.A6L7.B2_Align_features,27.15783871250936,127.40959722585673,1.078161287496774,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553282_TCLA.A6L7.B2_Align_features,27.42633043478261,0,9.712961970491657,1,TCLA,ION,COLLISION
154,1541553282_TCLA.A6L7.B2_Align_features,27.15783871250936,127.40959722585673,1.078161287496774,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553282_TCLA.A6L7.B2_Align_features,27.42633043478261,1,5.70596445791259,1,TCLA,ION,COLLISION
155,1541552991_TCSG.B4R7.B2_Align_features,12.265248215440007,0.34133403893766906,4.0605358263398905,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552991_TCSG.B4R7.B2_Align_features,15.059614457831323,0,3.7405279397035858,1,TCSG,ION,COLLISION
156,1541552991_TCSG.B4R7.B2_Align_features,12.265248215440007,0.34133403893766906,4.0605358263398905,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552991_TCSG.B4R7.B2_Align_features,15.059614457831323,1,4.174212338509799,1,TCSG,ION,COLLISION
157,1541553242_TCP.D6R7.B2_Align_features,18.623698432748114,0.13780110989135505,2.6524676449682234,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553242_TCP.D6R7.B2_Align_features,21.843555555555557,0,7.241715722325537,1,TCP,ION,COLLISION
158,1541542762_TCSG.6R7.B1_Align_features,11.526409090909095,141.89240910724337,4.763590909090909,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542762_TCSG.6R7.B1_Align_features,11.851423423423428,0,5.608691750675679,0,TCSG,ION,COLLISION
159,1541542762_TCSG.6R7.B1_Align_features,11.526409090909095,141.89240910724337,4.763590909090909,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542762_TCSG.6R7.B1_Align_features,11.851423423423428,1,6.288533175000005,0,TCSG,ION,COLLISION
160,1541542814_TCSG.6R7.B1_Align_features,15.893034088518718,168.21650664461325,4.740965911541282,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542814_TCSG.6R7.B1_Align_features,15.879191011235953,1,6.057872691747109,0,TCSG,ION,COLLISION
161,1541523494_TCP.D6L7.B1_Align_features,6.124689010220215,0.1973600264264021,0.8038597255539175,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523494_TCP.D6L7.B1_Align_features,5.761121212121212,1,2.6653536330312324,1,TCP,ION,COLLISION
162,1541544369_TCP.B6L7.B1_Align_features,53.98066964284995,1.0515548015667653,10.825671712812897,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544369_TCP.B6L7.B1_Align_features,37.917765432098776,1,0.5797745297862417,1,TCP,ION,COLLISION
163,1541523727_TCSG.A4L7.B1_Align_features,284.3362683108475,0.4544688795938204,6.223169185855521,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523727_TCSG.A4L7.B1_Align_features,286.0628674698796,0,4.727627504323146,1,TCSG,ION,COLLISION
164,1541553772_TCSG.A5R7.B2_Align_features,161.5282105501464,49.34759292259749,57.300789474633476,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553772_TCSG.A5R7.B2_Align_features,160.8648536585366,0,4.0379422149302115,1,TCSG,ION,COLLISION
165,1541542821_TCSG.6R7.B1_Align_features,16.717537780340226,3.8748441909099305,4.639429793277395,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542821_TCSG.6R7.B1_Align_features,16.40290099009901,1,5.924332411969115,1,TCSG,ION,COLLISION
166,1541523808_TCSG.B5L7.B1_Align_features,160.31775582580678,219.63963847712745,123.12824417419321,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523808_TCSG.B5L7.B1_Align_features,179.66226436781608,0,6.477716001101439,1,TCSG,ION,COLLISION
167,1541553941_TCP.B6R7.B2_Align_features,39.443107711697934,3.895721524809536,13.042317881194133,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553941_TCP.B6R7.B2_Align_features,46.00724489795918,1,4.9477363777737935,1,TCP,ION,COLLISION
168,1541542491_TCP.C6L7.B1_Align_features,60.13326750942984,0.05710703354737243,17.456254930167283,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542491_TCP.C6L7.B1_Align_features,106.41917073170731,0,6.0375766368367945,1,TCP,ION,COLLISION
169,1541552957_TCP.C6R7.B2_Align_features,8.982125000000325,245.08585699870704,6.583874999976334,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541552957_TCP.C6R7.B2_Align_features,10.437666666666663,1,3.771218972051141,0,TCP,ION,COLLISION
170,1541542527_TCLA.B6R7.B1_Align_features,128.1654458593469,174.67503895234648,68.03855422285521,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542527_TCLA.B6R7.B1_Align_features,158.65612765957442,1,2.8885674210816874,1,TCLA,ION,COLLISION
171,1541544503_TCSG.A6L7.B1_Align_features,840.9616902168068,439.4585300961202,38.51730955714486,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541544503_TCSG.A6L7.B1_Align_features,856.9205943396225,0,6.636124040413534,1,TCSG,ION,COLLISION
172,1541542834_TCP.C6L7.B1_Align_features,37.28153082189633,313.93344510676707,7.60646919670622,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541542834_TCP.C6L7.B1_Align_features,38.14009375,1,2.211965014096364,0,TCP,ION,COLLISION
173,1541553076_TCLA.D6L7.B2_Align_features,10.40721212746144,59.307390205795066,1.7197878724586282,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553076_TCLA.D6L7.B2_Align_features,11.262641025641026,0,4.412916923358231,1,TCLA,ION,COLLISION
174,1541523553_TCP.D6L7.B1_Align_features,27.56019456422536,0.16696943006786327,2.9635470019406043,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541523553_TCP.D6L7.B1_Align_features,40.89839534883721,1,2.112167029949278,1,TCP,ION,COLLISION
175,1541553409_TCSG.D4R7.B2_Align_features,2.978119807547982,0.04634498357291093,8.292068854833508,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_IONS_Collisions/1541553409_TCSG.D4R7.B2_Align_features,6.447410526315784,1,5.012823096222719,1,TCSG,ION,COLLISION
